Date,ssp245 Mean temperature (deg_F),ssp245 Max temperature (deg_F),ssp245 Min temperature (deg_F),ssp245 Precipitation (in/mo),ssp245 Runoff (in/mo),ssp245 Snow (in),ssp245 Soil storage (in),ssp245 Evap. deficit (in/mo),ssp370 Mean temperature (deg_F),ssp370 Max temperature (deg_F),ssp370 Min temperature (deg_F),ssp370 Precipitation (in/mo),ssp370 Runoff (in/mo),ssp370 Snow (in),ssp370 Soil storage (in),ssp370 Evap. deficit (in/mo),ssp585 Mean temperature (deg_F),ssp585 Max temperature (deg_F),ssp585 Min temperature (deg_F),ssp585 Precipitation (in/mo),ssp585 Runoff (in/mo),ssp585 Snow (in),ssp585 Soil storage (in),ssp585 Evap. deficit (in/mo)
 1/15/2038,19.891,30.176,9.606,1.451,0.131,2.586,2.315,0,19.399,29.856,8.941,1.197,0.078,2.429,2.137,0,19.63,29.847,9.412,1.529,0.099,2.641,2.203,0
 2/15/2038,24.869,35.96,13.777,1.067,0.208,3.014,2.672,0.001,24.101,34.683,13.517,1.45,0.234,3.136,2.501,0,23.94,34.616,13.263,1.143,0.172,3.206,2.537,0.001
 3/15/2038,30.838,42.449,19.226,1.411,0.698,2.84,3.052,0.01,29.598,40.881,18.313,1.619,0.631,3.15,3.048,0.006,33.114,44.616,21.611,1.304,0.71,2.54,3.172,0.012
 4/15/2038,39.372,52.71,26.033,2.17,1.567,1.84,3.196,0.04,38.769,52.001,25.536,2.061,1.51,2.128,3.191,0.05,40.834,54.484,27.184,2.157,1.588,1.475,3.086,0.06
 5/15/2038,47.64,62.02,33.259,2.652,1.885,0.529,2.625,0.137,47.779,62.403,33.155,2.402,1.824,0.592,2.615,0.148,49.068,63.598,34.537,2.733,1.751,0.324,2.529,0.169
 6/15/2038,56.493,71.678,41.307,2.672,1.337,0.001,1.765,0.477,56.578,71.513,41.643,2.924,1.507,0.007,1.767,0.565,56.785,71.218,42.352,3.147,1.273,0,1.879,0.434
 7/15/2038,63.828,81.796,45.86,1.437,0.678,0,0.429,1.882,64.926,83.384,46.467,1.068,0.737,0,0.221,2.138,65.134,83.378,46.89,1.095,0.612,0,0.21,2.013
 8/15/2038,63.293,82.091,44.494,1.01,0.354,0,0.14,2.684,64.302,82.885,45.717,0.906,0.387,0,0.059,3.007,63.831,82.116,45.545,1.121,0.335,0,0.095,2.804
 9/15/2038,54.134,71.279,36.987,1.329,0.222,0,0.25,1.127,53.525,70.333,36.716,1.218,0.233,0,0.16,1.171,53.715,70.736,36.694,1.412,0.218,0,0.286,1.107
10/15/2038,42.945,57.585,28.304,1.198,0.172,0,0.827,0.288,43.202,57.67,28.733,1.235,0.167,0,0.718,0.245,43.035,58.041,28.029,1.101,0.151,0,0.799,0.3
11/15/2038,29.195,39.938,18.452,1.424,0.167,0.471,1.569,0.008,28.718,39.27,18.164,1.43,0.158,0.464,1.496,0.002,30.603,41.419,19.786,1.173,0.155,0.199,1.58,0.003
12/15/2038,22.002,31.517,12.486,1.354,0.119,1.409,1.896,0,23.019,32.493,13.544,1.445,0.142,1.464,1.801,0,23.234,32.35,14.117,1.32,0.118,1.085,1.914,0
 1/15/2039,21.266,31.598,10.932,1.355,0.115,2.378,2.167,0,19.979,30.124,9.833,1.37,0.132,2.474,2.036,0,20.829,31.102,10.555,1.195,0.092,2.009,2.117,0
 2/15/2039,23.652,34.491,12.812,1.288,0.19,3.07,2.504,0,24.89,35.19,14.589,1.167,0.239,2.814,2.524,0,26.237,36.804,15.669,1.036,0.245,2.248,2.523,0
 3/15/2039,31.553,42.424,20.681,1.629,0.71,2.781,3.187,0.006,31.633,43.068,20.197,1.399,0.674,2.463,3.099,0.011,31.728,43.136,20.32,1.393,0.641,2.041,3.024,0.021
 4/15/2039,38.985,52.358,25.612,2.112,1.578,1.855,3.169,0.048,40.325,53.931,26.719,1.77,1.405,1.403,3.048,0.067,40.407,54.247,26.566,2.011,1.377,1.162,3.047,0.071
 5/15/2039,49.171,63.731,34.611,2.847,1.904,0.426,2.635,0.142,48.98,63.833,34.127,2.231,1.491,0.278,2.337,0.231,48.456,63.039,33.872,2.862,1.626,0.254,2.541,0.163
 6/15/2039,56.443,71.298,41.587,2.678,1.324,0.002,1.745,0.503,58.049,73.469,42.627,2.197,0.961,0,1.269,0.816,57.415,72.83,41.999,2.741,1.154,0,1.585,0.59
 7/15/2039,64.487,82.982,45.991,1.292,0.663,0,0.335,2.017,64.934,82.968,46.899,1.387,0.499,0,0.301,2.421,66.015,85.042,46.986,1.043,0.561,0,0.221,2.467
 8/15/2039,63.802,82.811,44.792,1.037,0.352,0,0.108,2.77,63.593,81.989,45.197,1.319,0.283,0,0.149,2.561,65.096,84.165,46.026,0.9,0.3,0,0.067,3.098
 9/15/2039,54.319,71.318,37.319,1.583,0.237,0,0.348,1.038,53.766,70.621,36.91,1.316,0.182,0,0.276,1.134,55.619,72.783,38.454,1.622,0.219,0,0.289,1.083
10/15/2039,42.409,56.357,28.46,1.497,0.21,0,1.082,0.16,42.133,56.078,28.187,1.416,0.183,0.001,1.038,0.217,42.965,57.853,28.077,1.107,0.151,0,0.794,0.293
11/15/2039,29.882,40.596,19.166,1.326,0.21,0.3,1.847,0.002,29.393,40.004,18.78,1.276,0.2,0.252,1.794,0.003,31.601,42.029,21.172,1.357,0.184,0.248,1.657,0.004
12/15/2039,23.714,33.084,14.343,1.308,0.22,1.042,2.168,0.001,23.384,32.593,14.175,1.544,0.177,1.292,2.129,0,23.372,32.612,14.131,1.607,0.141,1.39,2.002,0
 1/15/2040,20.667,30.824,10.508,1.408,0.147,2.132,2.407,0,22.439,32.02,12.857,1.153,0.134,2.069,2.408,0,22.988,32.972,13.004,1.472,0.14,2.349,2.375,0
 2/15/2040,25.959,36.377,15.539,1.277,0.249,2.648,2.823,0,24.736,35.358,14.112,1.071,0.228,2.48,2.752,0,26.431,37.036,15.826,1.178,0.287,2.727,2.744,0.001
 3/15/2040,33.072,44.528,21.615,1.354,0.845,2.14,3.177,0.023,31.785,43.75,19.819,1.433,0.7,2.341,3.111,0.025,34.419,46.216,22.621,1.362,0.902,2.048,3.199,0.019
 4/15/2040,40.387,54.209,26.564,1.964,1.525,1.213,3.09,0.046,40.628,54.383,26.872,2.125,1.543,1.349,3.078,0.069,41.242,55.048,27.435,2.056,1.559,1.178,3.039,0.082
 5/15/2040,48.897,63.225,34.568,2.681,1.606,0.257,2.539,0.181,49.159,63.999,34.318,2.749,1.679,0.315,2.544,0.198,49.03,63.306,34.753,2.955,1.716,0.287,2.541,0.196
 6/15/2040,57.492,73.15,41.833,2.311,1.024,0,1.434,0.65,58.37,73.615,43.125,2.51,1.112,0.001,1.48,0.63,57.675,73.159,42.19,2.648,1.158,0,1.567,0.59
 7/15/2040,64.438,83.095,45.78,1.05,0.507,0,0.19,2.401,65.238,83.65,46.824,1.039,0.547,0,0.196,2.464,65.907,84.43,47.382,1.199,0.573,0,0.247,2.349
 8/15/2040,64.186,83.228,45.143,0.978,0.277,0,0.073,2.975,64.431,83.237,45.625,1.015,0.3,0,0.071,2.958,64.88,83.715,46.043,0.976,0.306,0,0.08,2.994
 9/15/2040,54.227,71.405,37.047,1.423,0.189,0,0.196,1.054,53.682,70.422,36.941,1.288,0.193,0,0.201,1.151,55.535,72.86,38.209,1.271,0.201,0,0.173,1.277
10/15/2040,42.694,56.924,28.462,1.352,0.156,0,0.867,0.204,42.368,56.676,28.06,1.338,0.17,0,0.867,0.193,43.938,58.666,29.209,1.183,0.148,0,0.707,0.321
11/15/2040,29.903,40.235,19.57,1.519,0.173,0.487,1.653,0.009,29.969,40.35,19.587,1.473,0.194,0.291,1.796,0,28.74,39.226,18.254,1.433,0.139,0.414,1.564,0.001
12/15/2040,21.584,31.208,11.96,1.425,0.119,1.552,1.926,0,21.882,31.441,12.321,1.213,0.128,1.169,2.046,0,22.851,32.151,13.55,1.635,0.137,1.539,1.924,0
 1/15/2041,21.601,31.291,11.91,1.527,0.113,2.673,2.225,0,18.488,28.608,8.367,1.492,0.095,2.387,2.258,0,21.47,31.053,11.886,1.632,0.144,2.79,2.15,0
 2/15/2041,23.963,34.569,13.355,1.383,0.196,3.457,2.547,0,23.977,34.754,13.199,1.361,0.141,3.211,2.612,0,27.57,37.636,17.503,1.166,0.288,2.948,2.735,0.001
 3/15/2041,31.955,43.498,20.41,1.516,0.736,3.068,3.115,0.012,31.331,42.655,20.006,1.426,0.603,3.024,3.078,0.019,33.673,44.678,22.668,1.553,0.833,2.547,3.187,0.015
 4/15/2041,41.118,55.01,27.226,1.894,1.555,1.769,3.089,0.066,39.466,52.944,25.986,1.796,1.416,1.934,3.106,0.058,40.36,53.695,27.024,2.037,1.51,1.663,3.109,0.053
 5/15/2041,48.532,62.612,34.45,3.148,1.966,0.468,2.717,0.153,48.861,63.38,34.341,2.844,1.821,0.467,2.642,0.127,49.666,63.866,35.466,2.698,1.73,0.417,2.53,0.191
 6/15/2041,56.98,72.367,41.592,2.474,1.32,0.008,1.595,0.457,57.672,73.133,42.209,2.181,1.205,0,1.435,0.649,57.891,72.985,42.795,2.678,1.245,0.001,1.577,0.62
 7/15/2041,64.474,82.757,46.19,1.271,0.665,0,0.301,2.145,65.569,84.034,47.102,1.139,0.605,0,0.189,2.443,65.239,83.397,47.081,1.482,0.63,0,0.336,2.084
 8/15/2041,63.522,82.632,44.412,1.001,0.352,0,0.116,2.82,65.137,84.023,46.251,1.113,0.33,0,0.069,2.935,64.646,82.771,46.52,1.354,0.348,0,0.147,2.594
 9/15/2041,53.476,70.246,36.705,1.485,0.234,0,0.29,1.004,54.631,71.472,37.79,1.519,0.227,0,0.259,1.081,54.49,71.365,37.615,1.408,0.213,0,0.251,1.065
10/15/2041,42.283,56.71,27.856,1.225,0.169,0.001,0.88,0.22,43.903,58.364,29.44,1.16,0.156,0,0.743,0.313,43.866,58.897,28.833,1.375,0.185,0,0.817,0.25
11/15/2041,30.493,40.683,20.303,1.37,0.191,0.297,1.707,0.002,31.404,41.389,21.418,1.533,0.202,0.258,1.742,0.001,29.524,39.646,19.402,1.618,0.24,0.353,1.749,0.001
12/15/2041,20.801,30.498,11.104,1.589,0.122,1.519,1.999,0,23.076,32.394,13.758,1.437,0.126,1.301,2.055,0,23.742,33.053,14.431,1.585,0.229,1.334,2.114,0
 1/15/2042,21.642,31.348,11.936,1.356,0.19,2.354,2.26,0,20.174,30.262,10.085,1.402,0.095,2.448,2.244,0,21.52,31.037,12.003,1.453,0.216,2.355,2.331,0.009
 2/15/2042,26.31,36.672,15.947,1.097,0.326,2.631,2.621,0,25.127,35.76,14.494,1.205,0.21,2.929,2.651,0,25.534,35.825,15.242,1.062,0.265,2.782,2.645,0.007
 3/15/2042,34.719,46.149,23.288,1.448,0.915,1.911,3.12,0.023,31.803,43.143,20.462,1.52,0.755,2.681,3.085,0.013,33.585,44.844,22.325,1.502,0.772,2.365,3.147,0.023
 4/15/2042,40.617,54.14,27.094,2.019,1.518,1.103,3.01,0.076,39.74,53.218,26.26,1.918,1.504,1.626,3.135,0.056,41.299,55.108,27.488,1.941,1.468,1.367,3.003,0.085
 5/15/2042,48.918,63.428,34.407,2.684,1.567,0.244,2.49,0.199,48.679,63.141,34.216,2.758,1.784,0.326,2.635,0.141,48.329,62.487,34.17,2.702,1.622,0.365,2.541,0.189
 6/15/2042,56.655,72.03,41.279,2.287,1.018,0.001,1.485,0.721,56.982,71.971,41.993,2.776,1.273,0,1.722,0.55,58.274,73.418,43.129,2.692,1.165,0,1.539,0.601
 7/15/2042,64.446,82.674,46.217,1.377,0.523,0,0.268,2.124,65.278,83.616,46.939,1.448,0.647,0,0.397,2.051,66.217,84.757,47.676,1.231,0.578,0,0.266,2.403
 8/15/2042,64.027,82.799,45.255,1.312,0.294,0,0.119,2.61,64.899,84.008,45.79,1.029,0.339,0,0.13,2.845,64.912,83.458,46.364,1.044,0.312,0,0.088,2.922
 9/15/2042,54.356,71.481,37.23,1.359,0.187,0,0.221,1.107,54.919,72.091,37.746,1.316,0.222,0,0.353,1.326,55.933,73.038,38.827,1.317,0.203,0,0.232,1.308
10/15/2042,43.382,58.461,28.302,1.136,0.143,0,0.731,0.324,44.445,59.311,29.579,0.929,0.147,0,0.664,0.419,44.047,58.34,29.753,1.554,0.202,0,0.949,0.259
11/15/2042,28.784,39.219,18.348,1.478,0.155,0.369,1.643,0,30.728,41.065,20.391,1.489,0.182,0.287,1.627,0.001,31.418,41.53,21.304,1.358,0.245,0.188,1.784,0.001
12/15/2042,21.038,30.848,11.228,1.549,0.116,1.544,1.92,0,20.872,30.232,11.512,1.514,0.127,1.413,1.918,0,23.352,32.703,14,1.378,0.186,1.125,2.075,0
 1/15/2043,20.697,31.049,10.345,1.125,0.105,2.35,2.141,0,19.593,29.366,9.82,1.74,0.107,2.89,2.09,0,20.301,30.03,10.57,1.595,0.155,2.433,2.234,0
 2/15/2043,27.002,37.643,16.36,1.218,0.287,2.595,2.654,0,24.048,34.54,13.556,1.072,0.181,3.341,2.459,0.001,26.293,36.815,15.771,1.141,0.267,2.73,2.707,0.002
 3/15/2043,31.603,43.375,19.829,1.555,0.726,2.497,3.058,0.015,30.365,41.584,19.144,1.392,0.634,3.076,3.027,0.007,33.367,44.599,22.134,1.533,0.873,2.262,3.166,0.019
 4/15/2043,38.258,51.435,25.08,2.013,1.407,1.843,3.091,0.057,38.798,52.24,25.355,2.029,1.557,1.936,3.194,0.038,38.942,52.312,25.57,2.029,1.564,1.434,3.185,0.034
 5/15/2043,48.363,62.9,33.824,2.554,1.698,0.479,2.608,0.157,49.68,64.643,34.717,2.201,1.681,0.462,2.429,0.172,49.483,63.818,35.147,2.721,1.715,0.287,2.599,0.146
 6/15/2043,57.068,71.89,42.246,2.844,1.335,0.003,1.71,0.553,56.488,71.231,41.743,2.374,1.192,0.007,1.521,0.707,57.426,72.593,42.259,2.642,1.131,0,1.668,0.547
 7/15/2043,65.37,83.638,47.101,1.272,0.661,0,0.287,2.116,65.205,83.432,46.978,1.083,0.595,0,0.194,2.374,65.637,83.83,47.444,1.433,0.574,0,0.37,2.124
 8/15/2043,63.655,82.208,45.1,1.33,0.365,0,0.111,2.528,63.9,82.295,45.504,1.16,0.329,0,0.067,2.762,64.516,82.651,46.38,1.365,0.323,0,0.165,2.556
 9/15/2043,53.724,70.334,37.114,1.512,0.233,0,0.308,1.017,54.567,71.406,37.727,1.45,0.21,0,0.184,1.047,55.901,73.061,38.739,1.368,0.204,0,0.296,1.248
10/15/2043,43.008,57.632,28.383,1.378,0.197,0,0.95,0.236,43.66,58.556,28.762,1.131,0.146,0,0.645,0.302,43.897,58.608,29.184,1.212,0.163,0,0.819,0.337
11/15/2043,30.648,41.401,19.894,1.455,0.215,0.372,1.751,0.006,30.666,41.358,19.974,1.493,0.168,0.36,1.56,0.003,32.312,42.992,21.63,1.363,0.226,0.176,1.682,0.004
12/15/2043,22.85,32.35,13.35,1.537,0.152,1.509,2.036,0.001,22.564,32.03,13.096,1.329,0.112,1.262,1.906,0,22.6,31.854,13.344,1.527,0.166,1.256,1.997,0
 1/15/2044,20.917,30.699,11.134,1.565,0.158,2.631,2.314,0,19.459,29.65,9.268,1.308,0.099,2.293,2.094,0,20.532,30.641,10.423,1.462,0.129,2.438,2.182,0
 2/15/2044,24.523,35.114,13.931,1.184,0.286,3.009,2.712,0,26.427,36.194,16.658,1.549,0.275,2.88,2.616,0.001,26.392,36.905,15.878,1.177,0.298,2.663,2.675,0.002
 3/15/2044,31.978,43.75,20.205,1.416,0.849,2.516,3.155,0.009,33.396,45.205,21.586,1.409,0.781,2.395,3.123,0.019,33.971,45.902,22.038,1.205,0.796,2.026,3.1,0.036
 4/15/2044,39.314,52.903,25.725,2.295,1.671,1.635,3.21,0.034,41.217,55.189,27.244,2.162,1.577,1.359,3.119,0.063,40.853,54.558,27.146,1.99,1.51,1.117,2.99,0.091
 5/15/2044,49.121,64.015,34.226,2.858,1.878,0.399,2.647,0.138,48.51,63.423,33.597,2.132,1.519,0.307,2.383,0.209,50.115,64.83,35.4,2.557,1.531,0.212,2.329,0.232
 6/15/2044,57.309,72.685,41.931,2.931,1.367,0,1.789,0.506,57.144,72.864,41.423,2.257,1.033,0,1.376,0.794,57.43,72.721,42.138,2.409,0.999,0,1.374,0.753
 7/15/2044,65.32,83.479,47.161,1.149,0.668,0,0.246,2.107,65.537,83.891,47.181,1.406,0.546,0,0.315,2.402,66.528,84.93,48.125,1.23,0.501,0,0.184,2.52
 8/15/2044,64.407,83.284,45.528,1.231,0.368,0,0.117,2.744,64.011,82.341,45.68,1.369,0.312,0,0.172,2.568,65.319,84.534,46.104,0.928,0.266,0,0.051,3.116
 9/15/2044,54.461,71.717,37.204,1.196,0.216,0,0.199,1.246,54.116,71.107,37.124,1.414,0.198,0,0.309,1.075,56.734,74.545,38.921,1.176,0.17,0,0.136,1.429
10/15/2044,43.598,58.585,28.611,1.197,0.16,0,0.677,0.25,44.119,59.074,29.162,1.153,0.165,0,0.701,0.31,44.229,58.872,29.585,1.334,0.147,0,0.739,0.299
11/15/2044,31.054,41.799,20.309,1.333,0.142,0.344,1.472,0.009,30.061,40.281,19.839,1.682,0.191,0.378,1.762,0.001,30.588,41.18,19.994,1.655,0.166,0.463,1.683,0.006
12/15/2044,22.934,32.469,13.398,1.433,0.093,1.423,1.76,0,21.093,30.659,11.525,1.855,0.13,1.897,2.003,0,23.585,33.016,14.153,1.376,0.132,1.373,2.027,0
 1/15/2045,21.621,31.501,11.74,1.552,0.106,2.57,2.046,0,19.053,29.063,9.043,1.512,0.102,3.118,2.218,0,21.929,31.79,12.068,1.51,0.152,2.445,2.291,0
 2/15/2045,24.846,35.246,14.444,1.222,0.19,3.145,2.422,0.001,26.022,36.761,15.282,1.168,0.251,3.386,2.719,0.001,25.34,35.881,14.798,1.188,0.219,2.958,2.683,0
 3/15/2045,31.462,43.335,19.587,1.474,0.614,2.965,3.028,0.012,34.414,46.271,22.557,1.276,0.834,2.6,3.16,0.024,31.957,43.563,20.35,1.483,0.775,2.633,3.102,0.01
 4/15/2045,40.288,53.909,26.666,1.943,1.494,1.788,3.076,0.064,41.166,54.431,27.9,2.48,1.758,1.545,3.125,0.053,38.99,52.185,25.794,1.9,1.461,1.706,3.176,0.046
 5/15/2045,49.999,65.305,34.692,2.28,1.614,0.442,2.35,0.219,47.814,61.504,34.124,3.067,1.963,0.424,2.741,0.137,49.073,63.694,34.45,2.518,1.707,0.403,2.515,0.162
 6/15/2045,58.235,73.747,42.722,2.519,1.137,0.002,1.471,0.756,57.903,72.713,43.092,2.704,1.336,0.004,1.731,0.501,58.06,73.465,42.655,2.568,1.194,0.001,1.484,0.603
 7/15/2045,65.587,84.407,46.766,1.099,0.561,0,0.17,2.427,64.925,82.836,47.013,1.144,0.659,0,0.257,2.136,66.095,84.267,47.923,1.235,0.595,0,0.21,2.382
 8/15/2045,63.834,82.43,45.238,1.141,0.315,0,0.111,2.85,64,82.31,45.688,1.458,0.376,0,0.163,2.525,65.333,84.158,46.508,1.328,0.334,0,0.094,2.754
 9/15/2045,54.375,71.543,37.207,1.523,0.221,0,0.36,1.117,54.407,71.065,37.747,1.228,0.221,0,0.237,1.215,54.814,71.738,37.889,1.396,0.216,0,0.24,1.167
10/15/2045,43.913,59.062,28.764,1.049,0.147,0,0.784,0.346,44.16,58.989,29.33,1.186,0.17,0,0.671,0.289,44.948,60.365,29.531,1.129,0.169,0,0.656,0.405
11/15/2045,31.067,41.533,20.599,1.414,0.172,0.296,1.674,0.006,29.678,40.443,18.911,1.315,0.151,0.299,1.52,0.002,31.585,42.331,20.839,1.372,0.189,0.242,1.537,0.006
12/15/2045,23.049,32.274,13.823,1.468,0.12,1.344,2.003,0,21.852,31.189,12.514,1.379,0.097,1.334,1.803,0,24.613,33.856,15.37,1.309,0.172,0.992,1.919,0.001
 1/15/2046,21.692,31.55,11.834,1.435,0.127,2.367,2.282,0,21.194,31.054,11.334,1.323,0.081,2.312,2.082,0,22.048,31.718,12.378,1.335,0.163,1.945,2.141,0
 2/15/2046,25.946,36.367,15.524,1.073,0.243,2.707,2.655,0.002,26.131,36.369,15.892,1.074,0.207,2.624,2.516,0,25.436,35.628,15.242,1.171,0.237,2.459,2.47,0.006
 3/15/2046,31.395,42.65,20.139,1.635,0.813,2.472,3.141,0.005,32.92,44.478,21.362,1.3,0.694,2.171,2.981,0.023,33.176,44.341,22.011,1.564,0.733,2.145,3.015,0.028
 4/15/2046,40.161,53.853,26.469,1.854,1.469,1.492,3.113,0.05,40.425,54.043,26.806,2.127,1.468,1.263,3.014,0.072,39.907,53.258,26.555,2.124,1.466,1.321,3.084,0.067
 5/15/2046,48.798,63.409,34.188,2.776,1.732,0.334,2.598,0.162,49.392,63.454,35.329,3.16,1.791,0.273,2.512,0.193,49.756,64.416,35.096,2.602,1.56,0.292,2.462,0.205
 6/15/2046,56.34,71.181,41.499,2.829,1.243,0,1.795,0.517,56.745,71.327,42.163,2.731,1.205,0,1.724,0.627,58.184,72.92,43.447,2.883,1.143,0,1.613,0.627
 7/15/2046,65.198,83.527,46.869,1.067,0.604,0,0.218,2.138,64.464,82.709,46.218,1.156,0.592,0,0.257,2.082,66.426,84.744,48.106,1.382,0.57,0,0.274,2.218
 8/15/2046,64.478,83.343,45.611,1.005,0.327,0,0.072,2.949,64.56,83.095,46.024,1.149,0.325,0,0.087,2.794,65.425,84.022,46.827,1.007,0.301,0,0.07,2.98
 9/15/2046,54.781,71.777,37.784,1.341,0.211,0,0.234,1.219,53.9,70.688,37.11,1.276,0.2,0,0.156,1.116,55.505,72.237,38.772,1.598,0.221,0,0.36,1.172
10/15/2046,44.708,60.001,29.415,1.109,0.15,0,0.626,0.36,42.546,57.21,27.881,1.17,0.154,0,0.726,0.255,44.221,59.207,29.234,1.147,0.177,0,0.772,0.344
11/15/2046,30.733,41.771,19.695,1.535,0.186,0.287,1.622,0.002,31.223,42.094,20.351,1.272,0.156,0.207,1.602,0.003,29.529,40.112,18.945,1.373,0.17,0.378,1.563,0.003
12/15/2046,21.813,31.301,12.324,1.515,0.114,1.475,1.876,0,23.128,32.204,14.051,1.974,0.11,1.672,2.027,0,23.357,32.453,14.26,1.579,0.145,1.424,1.962,0
 1/15/2047,21.064,30.802,11.324,1.528,0.129,2.554,2.186,0,19.824,29.827,9.82,1.113,0.08,2.503,2.253,0,21.357,31.023,11.691,1.309,0.155,2.331,2.195,0
 2/15/2047,25.34,35.948,14.732,1.046,0.223,2.843,2.624,0,25.321,36.143,14.499,1.014,0.244,2.766,2.584,0.002,25.751,36.23,15.271,1.071,0.267,2.668,2.553,0.001
 3/15/2047,32.777,44.47,21.082,1.452,0.725,2.471,3.126,0.017,33.704,45.455,21.951,1.37,0.773,2.234,3.058,0.029,31.068,42.236,19.9,1.723,0.755,2.623,3.05,0.01
 4/15/2047,39.683,53.318,26.047,1.941,1.513,1.528,3.113,0.066,41.101,54.931,27.27,1.855,1.437,1.226,2.978,0.086,40.602,54.124,27.079,1.875,1.441,1.547,3.091,0.06
 5/15/2047,49.161,63.597,34.725,2.877,1.763,0.362,2.585,0.162,48.643,63.038,34.247,2.914,1.632,0.241,2.591,0.172,50.174,64.702,35.645,2.933,1.756,0.349,2.557,0.177
 6/15/2047,56.979,72.213,41.743,2.574,1.215,0.002,1.628,0.594,57.564,72.963,42.165,2.62,1.087,0,1.63,0.605,57.556,72.78,42.332,2.333,1.16,0.001,1.45,0.676
 7/15/2047,65.232,83.503,46.96,1.349,0.613,0,0.302,2.128,64.873,82.768,46.978,1.276,0.543,0,0.319,2.171,67.063,85.961,48.164,0.852,0.564,0,0.091,2.769
 8/15/2047,64.769,83.633,45.903,1.062,0.326,0,0.115,2.879,65.056,83.598,46.512,1.14,0.296,0,0.112,2.813,65.925,85.003,46.846,1.139,0.318,0,0.049,3.064
 9/15/2047,53.528,69.827,37.229,1.507,0.223,0,0.317,1.019,54.933,72.09,37.775,1.245,0.183,0,0.203,1.241,55.717,73.055,38.378,1.307,0.201,0,0.187,1.293
10/15/2047,43.919,58.781,29.055,1.241,0.182,0,0.859,0.335,43.221,57.753,28.688,1.585,0.185,0,0.993,0.188,43.931,58.974,28.888,1.176,0.154,0,0.681,0.315
11/15/2047,30.204,40.8,19.608,1.484,0.204,0.336,1.747,0.004,32.763,43.182,22.344,1.34,0.221,0.171,1.833,0.014,30.613,41.173,20.052,1.586,0.177,0.358,1.666,0.003
12/15/2047,21.618,31.086,12.148,1.471,0.132,1.459,2.012,0,21.575,31.16,11.989,1.473,0.139,1.294,2.099,0,23.453,32.794,14.11,1.617,0.18,1.409,2.028,0
 1/15/2048,20.626,30.417,10.835,1.469,0.122,2.586,2.241,0,20.23,30.375,10.084,1.363,0.118,2.348,2.309,0,22.488,32.049,12.926,1.611,0.231,2.418,2.347,0
 2/15/2048,26.573,36.953,16.191,1.159,0.253,2.894,2.715,0,24.645,34.693,14.596,1.428,0.179,3.11,2.741,0,27.399,37.692,17.104,1.301,0.37,2.77,2.79,0.001
 3/15/2048,32.832,44.226,21.437,1.505,0.863,2.422,3.175,0.005,32.099,43.481,20.715,1.357,0.715,2.746,3.163,0.02,34.443,46.01,22.874,1.579,1.007,2.136,3.229,0.019
 4/15/2048,40.327,54.088,26.566,2.059,1.588,1.485,3.1,0.051,41.088,54.787,27.387,2.078,1.617,1.61,3.033,0.07,42.356,56.293,28.419,2.152,1.654,1.128,3.018,0.074
 5/15/2048,49.75,64.384,35.115,2.593,1.674,0.338,2.458,0.185,49.287,63.999,34.574,2.695,1.773,0.392,2.496,0.218,49.316,64.056,34.576,2.616,1.615,0.234,2.439,0.235
 6/15/2048,58.552,73.819,43.284,2.847,1.171,0,1.587,0.58,57.461,72.421,42.499,2.943,1.271,0.01,1.776,0.571,59.465,75.501,43.428,2.315,1.037,0,1.252,0.823
 7/15/2048,65.711,84.177,47.244,1.209,0.575,0,0.232,2.284,65.694,83.916,47.471,1.175,0.625,0,0.239,2.13,66.765,85.367,48.161,1.359,0.53,0,0.245,2.609
 8/15/2048,64.086,82.95,45.221,1.054,0.31,0,0.078,2.855,64.179,82.362,45.995,1.505,0.361,0,0.141,2.495,66.084,84.747,47.421,1.441,0.323,0,0.154,2.784
 9/15/2048,53.845,70.403,37.286,1.842,0.242,0,0.423,0.888,55.015,71.604,38.425,1.635,0.238,0,0.355,1.025,56.701,74.413,38.989,1.249,0.221,0,0.236,1.419
10/15/2048,42.666,57.668,27.664,1.096,0.171,0,0.925,0.299,43.687,58.612,28.76,1.17,0.21,0,0.799,0.339,44.36,59.522,29.198,1.085,0.144,0,0.634,0.324
11/15/2048,29.671,40.231,19.11,1.505,0.216,0.386,1.759,0.001,29.953,40.609,19.297,1.245,0.173,0.358,1.511,0.005,33.301,43.914,22.687,1.264,0.179,0.078,1.567,0.017
12/15/2048,22.979,32.647,13.31,1.447,0.149,1.423,2.065,0,22.74,32.029,13.449,1.342,0.13,1.264,1.845,0,23.843,32.749,14.935,1.42,0.167,0.931,1.957,0
 1/15/2049,23.207,32.86,13.553,1.39,0.187,2.297,2.358,0,20.708,30.621,10.794,1.292,0.095,2.327,2.009,0,22.306,32.103,12.507,1.432,0.146,1.981,2.208,0
 2/15/2049,27.851,37.721,17.981,1.359,0.386,2.572,2.867,0.001,25.553,35.876,15.229,1.031,0.189,2.713,2.372,0.002,26.356,36.624,16.087,1.02,0.268,2.269,2.552,0.002
 3/15/2049,34.168,45.874,22.462,1.414,0.943,2.08,3.173,0.018,33.471,44.541,22.399,1.56,0.747,2.223,3.039,0.015,35.424,47.161,23.686,1.539,0.841,1.734,2.979,0.036
